url,ruta,categoria,is_final
https://www.6pm.com/women-sport-watches/CLHXARD-2QHAAQHiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Watches,Sport Watches,Women",Women's Sport Watches,True
https://www.6pm.com/women-jewelry-sets/CK7XARCz2QHAAQHiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Jewelry,Jewelry Sets,Women",Women's Jewelry Sets,True
https://www.6pm.com/women-rings/CK7XARC32QHAAQHiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Jewelry,Rings,Women",Women's Rings,True
https://www.6pm.com/women-luxury-watches/CLHXARD92QHAAQHiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Watches,Luxury Watches,Women",Women's Luxury Watches,True
https://www.6pm.com/women-casual-watches/CLHXARD72QHAAQHiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Watches,Casual Watches,Women",Women's Casual Watches,True
https://www.6pm.com/women-goggles/CKzXARCp2QHAAQHiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Eyewear,Goggles,Women",Women's Goggles,True
https://www.6pm.com/women-eyewear-accessories/CKzXARCt2QHAAQHiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Eyewear,Eyewear Accessories,Women",Women's Eyewear Accessories,True
https://www.6pm.com/men-dry-bags/CLDXARDJ2QEY0dkBwAEC4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Sporting Goods,Bags & Packs,Dry Bags,Men",Men's Dry Bags,True
https://www.6pm.com/women-suits/CKvXARCu4AHAAQHiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Suits,Women",Women's Suits,True
https://www.6pm.com/men-training-accessories/CLDXARD_2QEY_9wBwAEC4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Sporting Goods,Exercise & Fitness,Training Accessories,Men",Men's Training Accessories,True
https://www.6pm.com/alex-and-ani-women-pins-brooches/CK7XARC22QFaAtMfwAEB4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Jewelry,Pins & Brooches,Alex and Ani,Women",Women's Alex and Ani Pins & Brooches,True
https://www.6pm.com/alex-and-ani-women-charms/CK7XARC55gFaAtMfwAEB4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Jewelry,Charms,Alex and Ani,Women",Women's Alex and Ani Charms,True
https://www.6pm.com/women-socks/CKvXARDO1wHAAQHiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Socks,Women",Women's Socks,True
https://www.6pm.com/timex-women-sport-watches/CLHXARD-2QFaAqwMwAEB4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Watches,Sport Watches,Timex,Women",Women's Timex Sport Watches,True
https://www.6pm.com/women-bangles/CK7XARCu2QEYutkBwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Jewelry,Bracelets,Bangles,Women",Women's Bangles,True
https://www.6pm.com/tory-burch-women-luxury-watches/CLHXARD92QFaArMawAEB4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Watches,Luxury Watches,Tory Burch,Women",Women's Tory Burch Luxury Watches,True
https://www.6pm.com/michele-women-luxury-watches/CLHXARD92QFaAtcZwAEB4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Watches,Luxury Watches,Michele,Women",Women's Michele Luxury Watches,True
https://www.6pm.com/women-pantyhose-and-stockings/CKvXARCH7AEYiOwBwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Hosiery and Tights,Pantyhose and Stockings,Women",Women's Pantyhose and Stockings,True
https://www.6pm.com/women-tights/CKvXARCH7AEYiewBwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Hosiery and Tights,Tights,Women",Women's Tights,True
https://www.6pm.com/women-frames/CKzXARCo2QEYq9kBwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Eyewear,Glasses,Frames,Women",Women's Frames,True
https://www.6pm.com/women-reading-glasses/CKzXARCo2QEYrNkBwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Eyewear,Glasses,Reading Glasses,Women",Women's Reading Glasses,True
https://www.6pm.com/herschel-supply-co-men-dry-bags/CLDXARDJ2QEY0dkBWgKFG8ABAuICBQECAwsY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Sporting Goods,Bags & Packs,Dry Bags,Herschel Supply Co.,Men",Men's Herschel Supply Co. Dry Bags,True
https://www.6pm.com/women-rain-pants-and-suits/CKvXARCw7AEYs-wBwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Outerwear Pants and Sets,Rain Pants and Suits,Women",Women's Rain Pants and Suits,True
https://www.6pm.com/women-beanies/COfWARCJ1wEY7-wBwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Beanies,Women",Women's Beanies,True
https://www.6pm.com/women-tights/CKvXARCH7AEYiewBegKrBYIBA9DlCMABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Hosiery and Tights,Tights,Women,C",Women's C Size Tights,True
https://www.6pm.com/women-tights/CKvXARCH7AEYiewBegKrBYIBA8_lCMABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Hosiery and Tights,Tights,Women,B",Women's B Size Tights,True
https://www.6pm.com/women-tights/CKvXARCH7AEYiewBegKrBYIBA9LlCMABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Hosiery and Tights,Tights,Women,E",Women's E Size Tights,True
https://www.6pm.com/coach-women-frames/CKzXARCo2QEYq9kBWgL4HcABAeICBQECAwsY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Eyewear,Glasses,Frames,COACH,Women",Women's COACH Frames,True
https://www.6pm.com/women-tights/CKvXARCH7AEYiewBegKrBYIBA9HlCMABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Hosiery and Tights,Tights,Women,D",Women's D Size Tights,True
https://www.6pm.com/eyebobs-women-reading-glasses/CKzXARCo2QEYrNkBWgL4G8ABAeICBQECAwsY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Eyewear,Glasses,Reading Glasses,Eyebobs,Women",Women's eyebobs Reading Glasses,True
https://www.6pm.com/women-beanies/COfWARCJ1wEY7-wBegL4BIIBA-TxBMABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Beanies,Women,One Size",Women's One Size Size Beanies,True
https://www.6pm.com/alexander-mcqueen-women-frames/CKzXARCo2QEYq9kBWgKFEMABAeICBQECAwsY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Eyewear,Glasses,Frames,Alexander McQueen,Women",Women's Alexander McQueen Frames,True
https://www.6pm.com/women-tights/CKvXARCH7AEYiewBegKrBYIBA8rlCMABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Hosiery and Tights,Tights,Women,LG",Women's LG Size Tights,True
https://www.6pm.com/women-tights/CKvXARCH7AEYiewBegKrBYIBA8nlCMABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Hosiery and Tights,Tights,Women,MD",Women's MD Size Tights,True
https://www.6pm.com/women-tights/CKvXARCH7AEYiewBegKrBYIBA8jlCMABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Hosiery and Tights,Tights,Women,SM",Women's SM Size Tights,True
https://www.6pm.com/women-tights/CKvXARCH7AEYiewBegKrBYIBA8flCMABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Hosiery and Tights,Tights,Women,XS",Women's XS Size Tights,True
https://www.6pm.com/women-berets/COfWARCJ1wEY8OwBwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Berets,Women",Women's Berets,True
https://www.6pm.com/women-visors/COfWARCJ1wEY9uwBwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Visors,Women",Women's Visors,True
https://www.6pm.com/women-bowler-and-derby-hats/COfWARCJ1wEYoO0BwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Bowler and Derby Hats,Women",Women's Bowler and Derby Hats,True
https://www.6pm.com/women-floppy-hats-and-cloches/COfWARCJ1wEY9OwBwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Floppy Hats and Cloches,Women",Women's Floppy Hats and Cloches,True
https://www.6pm.com/women-earmuffs-and-headbands/COfWARCJ1wEY8-wBwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Earmuffs and Headbands,Women",Women's Earmuffs and Headbands,True
https://www.6pm.com/women-hat-sets/COfWARCJ1wEY5uwBwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Hat Sets,Women",Women's Hat Sets,True
https://www.6pm.com/women-bucket-hats/COfWARCJ1wEYn-0BwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Bucket Hats,Women",Women's Bucket Hats,True
https://www.6pm.com/women-fedoras/COfWARCJ1wEY-OwBwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Fedoras,Women",Women's Fedoras,True
https://www.6pm.com/women-trucker-hats/COfWARCJ1wEY9ewBwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Trucker Hats,Women",Women's Trucker Hats,True
https://www.6pm.com/women-sun-hats/COfWARCJ1wEY-ewBwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Sun Hats,Women",Women's Sun Hats,True
https://www.6pm.com/women-cadet-hats-and-newsboys/COfWARCJ1wEY8ewBwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Cadet Hats and Newsboys,Women",Women's Cadet Hats and Newsboys,True
https://www.6pm.com/women-baseball-caps/COfWARCJ1wEY7uwBwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Baseball Caps,Women",Women's Baseball Caps,True
https://www.6pm.com/women-ski-and-snow-pants/CKvXARCw7AEYsuwBwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Outerwear Pants and Sets,Ski and Snow Pants,Women",Women's Ski and Snow Pants,True
https://www.6pm.com/women-bowler-and-derby-hats/COfWARCJ1wEYoO0BegL4BIIBA-TxBMABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Bowler and Derby Hats,Women,One Size",Women's One Size Size Bowler and Derby Hats,True
https://www.6pm.com/women-floppy-hats-and-cloches/COfWARCJ1wEY9OwBegL4BIIBA9C1BsABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Floppy Hats and Cloches,Women,7",Women's Size 7 Floppy Hats and Cloches,True
https://www.6pm.com/women-bucket-hats/COfWARCJ1wEYn-0BegL4BIIBA-TxBMABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Bucket Hats,Women,One Size",Women's One Size Size Bucket Hats,True
https://www.6pm.com/zensah-men-training-accessories/CLDXARD_2QEY_9wBWgK2G8ABAuICBQECAwsY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Sporting Goods,Exercise & Fitness,Training Accessories,Zensah,Men",Men's Zensah Training Accessories,True
https://www.6pm.com/women-berets/COfWARCJ1wEY8OwBegL4BIIBA-TxBMABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Berets,Women,One Size",Women's One Size Size Berets,True
https://www.6pm.com/women-trucker-hats/COfWARCJ1wEY9ewBegL4BIIBA-TxBMABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Trucker Hats,Women,One Size",Women's One Size Size Trucker Hats,True
https://www.6pm.com/women-fedoras/COfWARCJ1wEY-OwBegL4BIIBA-TxBMABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Fedoras,Women,One Size",Women's One Size Size Fedoras,True
https://www.6pm.com/women-baseball-caps/COfWARCJ1wEY7uwBegL4BIIBA-TxBMABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Baseball Caps,Women,One Size",Women's One Size Size Baseball Caps,True
https://www.6pm.com/women-sun-hats/COfWARCJ1wEY-ewBegL4BIIBA-TxBMABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Sun Hats,Women,One Size",Women's One Size Size Sun Hats,True
https://www.6pm.com/women-sun-hats/COfWARCJ1wEY-ewBegL4BIIBA9G1BsABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Sun Hats,Women,7 1/8",Women's 7 1/8 Size Sun Hats,True
https://www.6pm.com/women-sun-hats/COfWARCJ1wEY-ewBegL4BIIBA5a2BsABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Sun Hats,Women,SM",Women's SM Size Sun Hats,True
https://www.6pm.com/women-sun-hats/COfWARCJ1wEY-ewBegL4BIIBA5e2BsABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Sun Hats,Women,MD",Women's MD Size Sun Hats,True
https://www.6pm.com/women-sun-hats/COfWARCJ1wEY-ewBegL4BIIBA9C1BsABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Sun Hats,Women,7",Women's Size 7 Sun Hats,True
https://www.6pm.com/women-bucket-hats/COfWARCJ1wEYn-0BegL4BIIBA5e2BsABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Bucket Hats,Women,MD",Women's MD Size Bucket Hats,True
https://www.6pm.com/women-bucket-hats/COfWARCJ1wEYn-0BegL4BIIBA9C1BsABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Bucket Hats,Women,7",Women's Size 7 Bucket Hats,True
https://www.6pm.com/women-sun-hats/COfWARCJ1wEY-ewBegL4BIIBA8-1BsABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Sun Hats,Women,6 7/8",Women's 6 7/8 Size Sun Hats,True
https://www.6pm.com/women-floppy-hats-and-cloches/COfWARCJ1wEY9OwBegL4BIIBA-TxBMABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Floppy Hats and Cloches,Women,One Size",Women's One Size Size Floppy Hats and Cloches,True
https://www.6pm.com/women-floppy-hats-and-cloches/COfWARCJ1wEY9OwBegL4BIIBA5e2BsABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Floppy Hats and Cloches,Women,MD",Women's MD Size Floppy Hats and Cloches,True
https://www.6pm.com/women-sun-hats/COfWARCJ1wEY-ewBegL4BIIBA861BsABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Sun Hats,Women,6 3/4",Women's 6 3/4 Size Sun Hats,True
https://www.6pm.com/women-floppy-hats-and-cloches/COfWARCJ1wEY9OwBegL4BIIBA5i2BsABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Floppy Hats and Cloches,Women,LG",Women's LG Size Floppy Hats and Cloches,True
https://www.6pm.com/women-floppy-hats-and-cloches/COfWARCJ1wEY9OwBegL4BIIBA5a2BsABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Floppy Hats and Cloches,Women,SM",Women's SM Size Floppy Hats and Cloches,True
https://www.6pm.com/women-floppy-hats-and-cloches/COfWARCJ1wEY9OwBegL4BIIBA9O1BsABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Floppy Hats and Cloches,Women,7 3/8",Women's 7 3/8 Size Floppy Hats and Cloches,True
https://www.6pm.com/women-floppy-hats-and-cloches/COfWARCJ1wEY9OwBegL4BIIBA9G1BsABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Floppy Hats and Cloches,Women,7 1/8",Women's 7 1/8 Size Floppy Hats and Cloches,True
https://www.6pm.com/women-hat-sets/COfWARCJ1wEY5uwBegL4BIIBA-TxBMABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Hat Sets,Women,One Size",Women's One Size Size Hat Sets,True
https://www.6pm.com/women-floppy-hats-and-cloches/COfWARCJ1wEY9OwBegL4BIIBA8-1BsABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Floppy Hats and Cloches,Women,6 7/8",Women's 6 7/8 Size Floppy Hats and Cloches,True
https://www.6pm.com/women-earmuffs-and-headbands/COfWARCJ1wEY8-wBegL4BIIBA-TxBMABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Earmuffs and Headbands,Women,One Size",Women's One Size Size Earmuffs and Headbands,True
https://www.6pm.com/women-visors/COfWARCJ1wEY9uwBegL4BIIBA-TxBMABAeICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Accessories,Hats,Visors,Women,One Size",Women's One Size Size Visors,True
https://www.6pm.com/cw-x-men-training-accessories/CLDXARD_2QEY_9wBWgLeDMABAuICBQECAwsY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Sporting Goods,Exercise & Fitness,Training Accessories,CW-X,Men",Men's CW-X Training Accessories,True
https://www.6pm.com/men-yoga-towels/CLDXARD_2QEYgN0BINTrAcABAuICBQECAwQY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Sporting Goods,Exercise & Fitness,Yoga,Yoga Towels,Men",Men's Yoga Towels,True
https://www.6pm.com/vera-bradley-women-eyewear-accessories/CKzXARCt2QFaAv4VwAEB4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Eyewear,Eyewear Accessories,Vera Bradley,Women",Women's Vera Bradley Eyewear Accessories,True
https://www.6pm.com/8-other-reasons-women-eyewear-accessories/CKzXARCt2QFaAqQowAEB4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Eyewear,Eyewear Accessories,8 Other Reasons,Women",Women's 8 Other Reasons Eyewear Accessories,True
https://www.6pm.com/spy-optic-women-goggles/CKzXARCp2QFaAogLwAEB4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Eyewear,Goggles,Spy Optic,Women",Women's Spy Optic Goggles,True
https://www.6pm.com/electric-eyewear-women-goggles/CKzXARCp2QFaAosLwAEB4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Eyewear,Goggles,Electric Eyewear,Women",Women's Electric Eyewear Goggles,True
https://www.6pm.com/timex-women-casual-watches/CLHXARD72QFaAqwMwAEB4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Watches,Casual Watches,Timex,Women",Women's Timex Casual Watches,True
https://www.6pm.com/steve-madden-women-casual-watches/CLHXARD72QFaApsBwAEB4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Watches,Casual Watches,Steve Madden,Women",Women's Steve Madden Casual Watches,True
https://www.6pm.com/skagen-women-casual-watches/CLHXARD72QFaAvcbwAEB4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Watches,Casual Watches,Skagen,Women",Women's Skagen Casual Watches,True
https://www.6pm.com/nixon-women-casual-watches/CLHXARD72QFaAp8UwAEB4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Watches,Casual Watches,Nixon,Women",Women's Nixon Casual Watches,True
https://www.6pm.com/lacoste-women-casual-watches/CLHXARD72QFaAqwJwAEB4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Watches,Casual Watches,Lacoste,Women",Women's Lacoste Casual Watches,True
https://www.6pm.com/guess-women-casual-watches/CLHXARD72QFaAU3AAQHiAgQBAgsY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Watches,Casual Watches,GUESS,Women",Women's GUESS Casual Watches,True
https://www.6pm.com/kate-spade-new-york-women-luxury-watches/CLHXARD92QFaAo4IwAEB4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Watches,Luxury Watches,Kate Spade New York,Women",Women's Kate Spade New York Luxury Watches,True
https://www.6pm.com/men-pencil-cases-and-organizers/CK3XARDr3QEY0O8BwAEC4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Home,Office & School Supplies,Pencil Cases and Organizers,Men",Men's Pencil Cases and Organizers,True
https://www.6pm.com/herschel-supply-co-men-pencil-cases-and-organizers/CK3XARDr3QEY0O8BWgKFG8ABAuICBQECAwsY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Home,Office & School Supplies,Pencil Cases and Organizers,Herschel Supply Co.,Men",Men's Herschel Supply Co. Pencil Cases and Organizers,True
https://www.6pm.com/men-blankets-and-throws/CK3XARCY2AEYo9gBwAEC4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Home,Bedding,Blankets and Throws,Men",Men's Blankets and Throws,True
https://www.6pm.com/women-chokers/CK7XARC12QEYxdkBwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Jewelry,Necklaces,Chokers,Women",Women's Chokers,True
https://www.6pm.com/women-lariats/CK7XARC12QEYxtkBwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Jewelry,Necklaces,Lariats,Women",Women's Lariats,True
https://www.6pm.com/women-strands/CK7XARC12QEYyNkBwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Jewelry,Necklaces,Strands,Women",Women's Strands,True
https://www.6pm.com/women-chains/CK7XARC12QEYxNkBwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Jewelry,Necklaces,Chains,Women",Women's Chains,True
https://www.6pm.com/women-anklets/CK7XARCu2QEYudkBwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Jewelry,Bracelets,Anklets,Women",Women's Anklets,True
https://www.6pm.com/women-wrap-bracelets/CK7XARCu2QEYv9kBwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Jewelry,Bracelets,Wrap Bracelets,Women",Women's Wrap Bracelets,True
https://www.6pm.com/women-charm-bracelets/CK7XARCu2QEYu9kBwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Jewelry,Bracelets,Charm Bracelets,Women",Women's Charm Bracelets,True
https://www.6pm.com/women-stretch-bracelets/CK7XARCu2QEYvtkBwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Jewelry,Bracelets,Stretch Bracelets,Women",Women's Stretch Bracelets,True
https://www.6pm.com/women-link-bracelets/CK7XARCu2QEYvdkBwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Jewelry,Bracelets,Link Bracelets,Women",Women's Link Bracelets,True
https://www.6pm.com/guess-women-sport-watches/CLHXARD-2QFaAU3AAQHiAgQBAgsY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Watches,Sport Watches,GUESS,Women",Women's GUESS Sport Watches,True
https://www.6pm.com/women-cuffs/CK7XARCu2QEYvNkBwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Jewelry,Bracelets,Cuffs,Women",Women's Cuffs,True
https://www.6pm.com/women-pendants/CK7XARC12QEYx9kBwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Jewelry,Necklaces,Pendants,Women",Women's Pendants,True
https://www.6pm.com/vanessa-mooney-women-lariats/CK7XARC12QEYxtkBWgKhIsABAeICBQECAwsY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Jewelry,Necklaces,Lariats,Vanessa Mooney,Women",Women's Vanessa Mooney Lariats,True
https://www.6pm.com/lucky-brand-women-lariats/CK7XARC12QEYxtkBWgLJB8ABAeICBQECAwsY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Jewelry,Necklaces,Lariats,Lucky Brand,Women",Women's Lucky Brand Lariats,True
https://www.6pm.com/shashi-women-chains/CK7XARC12QEYxNkBWgKmJcABAeICBQECAwsY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Jewelry,Necklaces,Chains,SHASHI,Women",Women's SHASHI Chains,True
https://www.6pm.com/lilly-pulitzer-women-chains/CK7XARC12QEYxNkBWgKYCMABAeICBQECAwsY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Jewelry,Necklaces,Chains,Lilly Pulitzer,Women",Women's Lilly Pulitzer Chains,True
https://www.6pm.com/guess-women-lariats/CK7XARC12QEYxtkBWgFNwAEB4gIFAQIDCxg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Jewelry,Necklaces,Lariats,GUESS,Women",Women's GUESS Lariats,True
